year,ls_number,name,party,gender,portfolio,rank,appointment_begin,appointment_end,house,constituency,pid,State,start_source,end_source,comments,type_begin,type_end
1999,13,ARUN JAITLEY,BJP,M,Shipping,CM,07/11/00,01/09/01,Rajya Sabha,NA,NA ,Gujarat,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1677.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1690.pdf,,mid_term,mid_term
1999,13,ARUN JAITLEY,BJP,M,"Law, Justice, and Company Affairs",CM,07/11/00,01/07/02,Rajya Sabha,NA,NA ,Gujarat,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1677.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1702.pdf,,mid_term,mid_term
1999,13,ARUN JAITLEY,BJP,M,Law and Justice,CM,29/01/03,22/05/04,Rajya Sabha,NA,NA ,Gujarat,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,,mid_term,end_of_term
1999,13,ARUN JAITLEY,BJP,M,Commerce and Industry,CM,29/01/03,22/05/04,Rajya Sabha,NA,NA ,Gujarat,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,,mid_term,end_of_term
2014,16,NARENDRA MODI,BJP,M,Civil Aviation,CM,09/03/18,10/03/18,Lok Sabha,VARANASI,16_Uttar_Pradesh_77_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1388.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1393.pdf,,mid_term,mid_term
2014,16,SURESH PRABHU,BJP,M,Civil Aviation,CM,10/03/18,30/05/19,Rajya Sabha,NA,NA ,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1393.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,,mid_term,end_of_term
2014,16,DR. MAHESH SHARMA,BJP,M,Civil Aviation,MoS,09/11/14,05/07/16,Lok Sabha,GAUTAM BUDDHA NAGAR,16_Uttar_Pradesh_13_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_6.pdf,,mid_term,mid_term
2014,16,G.M. SIDDESHWARA,BJP,M,Civil Aviation,MoS,27/05/14,09/11/14,Lok Sabha,DAVANAGERE,16_Karnataka_13_0_1,Karnataka,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,,start_of_term,mid_term
2014,16,JAYANT SINHA,BJP,M,Civil Aviation,MoS,05/07/16,30/05/19,Lok Sabha,HAZARIBAGH,16_Jharkhand_14_0_1,Jharkhand,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_6.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,,mid_term,end_of_term
2014,16,HARIBHAI PARTHIBHAI CHAUDHARY,BJP,M,Coal,MoS,03/09/17,30/05/19,Lok Sabha,BANASKANTHA,16_Gujarat_2_0_1,Gujarat,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,,mid_term,end_of_term
2014,16,PIYUSH GOYAL,BJP,M,Coal,MoS(IC),27/05/14,03/09/17,Rajya Sabha,NA,NA ,Maharashtra,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf,,start_of_term,mid_term
2014,16,PIYUSH GOYAL,BJP,M,Coal,MoS,03/09/17,30/05/19,Rajya Sabha,NA,NA ,Maharashtra,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,,mid_term,end_of_term
2014,16,SURESH PRABHU,BJP,M,Commerce and Industry,CM,03/09/17,30/05/19,Rajya Sabha,NA,NA ,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,,mid_term,end_of_term
1999,13,ARUN SHOURIE,BJP,M,Planning,MoS,22/11/99,01/09/01,Rajya Sabha,NA,NA ,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1753.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1690.pdf,,mid_term,mid_term
1999,13,ARUN SHOURIE,BJP,M,Statistics and Programme Implementation,MoS,22/11/99,01/09/01,Rajya Sabha,NA,NA ,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1753.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1690.pdf,,mid_term,mid_term
1999,13,ARUN SHOURIE,BJP,M,"Personnel, Public Grievances and Pensions",MoS,22/11/99,01/09/01,Rajya Sabha,NA,NA ,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1753.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1690.pdf,,mid_term,mid_term
1999,13,ARUN SHOURIE,BJP,M,Disinvestment,MoS(IC),24/07/00,01/09/01,Rajya Sabha,NA,NA ,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1668.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1690.pdf,,mid_term,mid_term
1999,13,ARUN SHOURIE,BJP,M,Development of North Eastern Region,CM,01/09/01,29/01/03,Rajya Sabha,NA,NA ,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1690.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,,mid_term,mid_term
1999,13,ARUN SHOURIE,BJP,M,Disinvestment,CM,01/09/01,22/05/04,Rajya Sabha,NA,NA ,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1690.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,,mid_term,end_of_term
1999,13,ARUN SHOURIE,BJP,M,Commerce and Industry,CM,09/11/02,29/01/03,Rajya Sabha,NA,NA ,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1708.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,,mid_term,mid_term
1999,13,ARUN SHOURIE,BJP,M,Communications and Information Technology,CM,29/01/03,22/05/04,Rajya Sabha,NA,NA ,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,,mid_term,end_of_term
2009,15,ARUN SUBHASHCHANDRA YADAV,INC,M,Youth Affairs and Sports,MoS,28/05/09,14/06/09,Lok Sabha,KHANDWA,15_Madhya_Pradesh_28_0_1,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_928.pdf,,mid_term,mid_term
2009,15,ARUN SUBHASHCHANDRA YADAV,INC,M,Heavy Industries and Public Enterprises,MoS,14/06/09,19/01/11,Lok Sabha,KHANDWA,15_Madhya_Pradesh_28_0_1,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_928.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,,mid_term,mid_term
2009,15,ARUN SUBHASHCHANDRA YADAV,INC,M,Agriculture,MoS,19/01/11,12/07/11,Lok Sabha,KHANDWA,15_Madhya_Pradesh_28_0_1,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_917.pdf,,mid_term,mid_term
2009,15,ARUN SUBHASHCHANDRA YADAV,INC,M,Food Processing Industries,MoS,19/01/11,12/07/11,Lok Sabha,KHANDWA,15_Madhya_Pradesh_28_0_1,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_917.pdf,,mid_term,mid_term
1991,10,ARVIND NETAM,INC,M,Agriculture,MoS,18/01/93,20/02/96,Lok Sabha,KANKER,10_Madhya_Pradesh_19_0_1,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1552.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1600.pdf,,mid_term,mid_term
2014,16,C.R. CHAUDHARY,BJP,M,Commerce and Industry,MoS,03/09/17,30/05/19,Lok Sabha,NAGAUR,16_Rajasthan_14_0_1,Rajasthan,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,,mid_term,end_of_term
1991,10,ASHOK GEHLOT,INC,M,Textiles,MoS(IC),21/06/91,17/01/93,Lok Sabha,JODHPUR,10_Rajasthan_24_0_1,Rajasthan,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1551.pdf,,start_of_term,mid_term
1999,13,ASHOK PRADHAN,BJP,M,"Consumer Affairs, Food and Public Distribution",MoS,02/09/01,01/07/02,Lok Sabha,KHURJA,13_Uttar_Pradesh_77_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1692.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1704.pdf,,mid_term,mid_term
1999,13,ASHOK PRADHAN,BJP,M,Labour,MoS,01/07/02,29/01/03,Lok Sabha,KHURJA,13_Uttar_Pradesh_77_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1704.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,,mid_term,mid_term
1999,13,ASHOK PRADHAN,BJP,M,Human Resource Development,MoS,29/01/03,24/05/03,Lok Sabha,KHURJA,13_Uttar_Pradesh_77_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,,mid_term,mid_term
1999,13,ASHOK PRADHAN,BJP,M,Communications and Information Technology,MoS,24/05/03,22/05/04,Lok Sabha,KHURJA,13_Uttar_Pradesh_77_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1719.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,,mid_term,end_of_term
1990,9,ASHOKE KUMAR SEN,JD,M,Steel and Mines,CM,21/11/90,21/06/91,Rajya Sabha,NA,NA ,West_Bengal,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1574.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,,mid_term,end_of_term
2004,14,ASHWANI KUMAR,INC,M,Commerce and Industry,MoS,29/01/06,22/05/09,Rajya Sabha,NA,NA ,Punjab,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1477.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,,mid_term,end_of_term
2004,14,ASHWANI KUMAR,INC,M,Industrial Policy and Promotion,MoS,29/01/06,22/05/09,Rajya Sabha,NA,NA ,Punjab,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1477.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,,mid_term,end_of_term
2009,15,ASHWANI KUMAR,INC,M,Parliamentary Affairs,MoS,19/01/11,12/07/11,Rajya Sabha,NA,NA ,Punjab,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_917.pdf,,mid_term,mid_term
2009,15,ASHWANI KUMAR,INC,M,Earth Sciences,MoS,19/01/11,28/10/12,Rajya Sabha,NA,NA ,Punjab,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,,mid_term,mid_term
2009,15,ASHWANI KUMAR,INC,M,Planning,MoS,19/01/11,28/10/12,Rajya Sabha,NA,NA ,Punjab,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,,mid_term,mid_term
2009,15,ASHWANI KUMAR,INC,M,Science and Technology,MoS,19/01/11,28/10/12,Rajya Sabha,NA,NA ,Punjab,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,,mid_term,mid_term
2009,15,ASHWANI KUMAR,INC,M,Law and Justice,CM,28/10/12,11/05/13,Rajya Sabha,NA,NA ,Punjab,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_869.pdf,,mid_term,mid_term
2014,16,NIRMALA SITHARAMAN,BJP,F,Commerce and Industry,MoS(IC),27/05/14,03/09/17,Rajya Sabha,NA,NA ,Karnataka,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf,,start_of_term,mid_term
1991,10,ASLAM SHER KHAN,INC,M,PMO,MoS,15/09/95,16/05/96,Lok Sabha,BETUL,10_Madhya_Pradesh_28_0_1,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1591.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,,mid_term,end_of_term
1991,10,ASLAM SHER KHAN,INC,M,Welfare,MoS,15/09/95,16/05/96,Lok Sabha,BETUL,10_Madhya_Pradesh_28_0_1,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1591.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,,mid_term,end_of_term
1996,11,ATAL BIHARI VAJPAYEE,BJP,M,External Affairs,CM,16/05/96,21/05/96,Lok Sabha,LUCKNOW,11_Uttar_Pradesh_20_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1609.pdf,,start_of_term,mid_term
1996,11,ATAL BIHARI VAJPAYEE,BJP,M,Chemicals and Fertilizers,CM,16/05/96,01/06/96,Lok Sabha,LUCKNOW,11_Uttar_Pradesh_20_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,,start_of_term,mid_term
1996,11,ATAL BIHARI VAJPAYEE,BJP,M,"Civil Supplies, Consumer Affairs, and Public Distribution",CM,16/05/96,01/06/96,Lok Sabha,LUCKNOW,11_Uttar_Pradesh_20_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,,start_of_term,mid_term
1996,11,ATAL BIHARI VAJPAYEE,BJP,M,Coal,CM,16/05/96,01/06/96,Lok Sabha,LUCKNOW,11_Uttar_Pradesh_20_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,,start_of_term,mid_term
1996,11,ATAL BIHARI VAJPAYEE,BJP,M,Commerce,CM,16/05/96,01/06/96,Lok Sabha,LUCKNOW,11_Uttar_Pradesh_20_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,,start_of_term,mid_term
1996,11,ATAL BIHARI VAJPAYEE,BJP,M,Communications,CM,16/05/96,01/06/96,Lok Sabha,LUCKNOW,11_Uttar_Pradesh_20_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,,start_of_term,mid_term
1996,11,ATAL BIHARI VAJPAYEE,BJP,M,Environment and Forests,CM,16/05/96,01/06/96,Lok Sabha,LUCKNOW,11_Uttar_Pradesh_20_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,,start_of_term,mid_term
1996,11,ATAL BIHARI VAJPAYEE,BJP,M,Food,CM,16/05/96,01/06/96,Lok Sabha,LUCKNOW,11_Uttar_Pradesh_20_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,,start_of_term,mid_term
1996,11,ATAL BIHARI VAJPAYEE,BJP,M,Food Processing Industries,CM,16/05/96,01/06/96,Lok Sabha,LUCKNOW,11_Uttar_Pradesh_20_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,,start_of_term,mid_term
1996,11,ATAL BIHARI VAJPAYEE,BJP,M,Human Resource Development,CM,16/05/96,01/06/96,Lok Sabha,LUCKNOW,11_Uttar_Pradesh_20_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,,start_of_term,mid_term
1996,11,ATAL BIHARI VAJPAYEE,BJP,M,Labour,CM,16/05/96,01/06/96,Lok Sabha,LUCKNOW,11_Uttar_Pradesh_20_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,,start_of_term,mid_term
1996,11,ATAL BIHARI VAJPAYEE,BJP,M,Mines,CM,16/05/96,01/06/96,Lok Sabha,LUCKNOW,11_Uttar_Pradesh_20_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,,start_of_term,mid_term
1996,11,ATAL BIHARI VAJPAYEE,BJP,M,Non-Conventional Energy Sources,CM,16/05/96,01/06/96,Lok Sabha,LUCKNOW,11_Uttar_Pradesh_20_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,,start_of_term,mid_term
1996,11,ATAL BIHARI VAJPAYEE,BJP,M,"Personnel, Public Grievances and Pensions",CM,16/05/96,01/06/96,Lok Sabha,LUCKNOW,11_Uttar_Pradesh_20_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,,start_of_term,mid_term
1996,11,ATAL BIHARI VAJPAYEE,BJP,M,Petroleum and Natural Gas,CM,16/05/96,01/06/96,Lok Sabha,LUCKNOW,11_Uttar_Pradesh_20_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,,start_of_term,mid_term
1996,11,ATAL BIHARI VAJPAYEE,BJP,M,Planning and Programme Implementation,CM,16/05/96,01/06/96,Lok Sabha,LUCKNOW,11_Uttar_Pradesh_20_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,,start_of_term,mid_term
1996,11,ATAL BIHARI VAJPAYEE,BJP,M,Power,CM,16/05/96,01/06/96,Lok Sabha,LUCKNOW,11_Uttar_Pradesh_20_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,,start_of_term,mid_term
1996,11,ATAL BIHARI VAJPAYEE,BJP,M,Railways,CM,16/05/96,01/06/96,Lok Sabha,LUCKNOW,11_Uttar_Pradesh_20_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,,start_of_term,mid_term
1996,11,ATAL BIHARI VAJPAYEE,BJP,M,Rural Areas and Employment,CM,16/05/96,01/06/96,Lok Sabha,LUCKNOW,11_Uttar_Pradesh_20_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,,start_of_term,mid_term
1996,11,ATAL BIHARI VAJPAYEE,BJP,M,Science and Technology,CM,16/05/96,01/06/96,Lok Sabha,LUCKNOW,11_Uttar_Pradesh_20_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,,start_of_term,mid_term
1996,11,ATAL BIHARI VAJPAYEE,BJP,M,Steel,CM,16/05/96,01/06/96,Lok Sabha,LUCKNOW,11_Uttar_Pradesh_20_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,,start_of_term,mid_term
1996,11,ATAL BIHARI VAJPAYEE,BJP,M,Surface Transport,CM,16/05/96,01/06/96,Lok Sabha,LUCKNOW,11_Uttar_Pradesh_20_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,,start_of_term,mid_term
1996,11,ATAL BIHARI VAJPAYEE,BJP,M,Textiles,CM,16/05/96,01/06/96,Lok Sabha,LUCKNOW,11_Uttar_Pradesh_20_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,,start_of_term,mid_term
1996,11,ATAL BIHARI VAJPAYEE,BJP,M,Water Resources,CM,16/05/96,01/06/96,Lok Sabha,LUCKNOW,11_Uttar_Pradesh_20_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,,start_of_term,mid_term
1996,11,ATAL BIHARI VAJPAYEE,BJP,M,Atomic Energy,CM,16/05/96,01/06/96,Lok Sabha,LUCKNOW,11_Uttar_Pradesh_20_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,,start_of_term,mid_term
1996,11,ATAL BIHARI VAJPAYEE,BJP,M,Electronics,CM,16/05/96,01/06/96,Lok Sabha,LUCKNOW,11_Uttar_Pradesh_20_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,,start_of_term,mid_term
1996,11,ATAL BIHARI VAJPAYEE,BJP,M,Jammu and Kashmir Affairs,CM,16/05/96,01/06/96,Lok Sabha,LUCKNOW,11_Uttar_Pradesh_20_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,,start_of_term,mid_term
1996,11,ATAL BIHARI VAJPAYEE,BJP,M,Ocean Development,CM,16/05/96,01/06/96,Lok Sabha,LUCKNOW,11_Uttar_Pradesh_20_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,,start_of_term,mid_term
1996,11,ATAL BIHARI VAJPAYEE,BJP,M,Space,CM,16/05/96,01/06/96,Lok Sabha,LUCKNOW,11_Uttar_Pradesh_20_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,,start_of_term,mid_term
